age,annual_income_inr,debt_to_income,credit_utilization,late_payments_12m,accounts_open,loan_amount_inr,employment_length_years,has_mortgage,is_self_employed,region,payment_history_score,default
32,355797,0.204,0.414,0,6,356621,27,0,1,West,0.663,1
33,875214,0.415,0.318,1,9,455762,10,1,0,North,0.986,0
33,850749,0.276,0.656,1,8,138040,26,0,0,West,0.802,0
43,693579,0.44,0.273,1,8,10000,8,0,1,West,0.707,0
63,820549,0.23,0.698,0,4,29128,16,0,0,South,0.76,0
22,653776,0.521,0.497,0,8,10000,6,0,0,North,0.71,0
60,738848,0.128,0.115,2,1,440459,24,1,0,West,0.458,0
51,521086,0.453,0.249,0,2,318654,3,0,0,West,0.683,0
51,628953,0.46,0.615,1,5,212021,17,1,1,East,0.444,0
54,441907,0.635,0.064,1,7,119744,5,0,1,West,0.645,0
26,915870,0.198,0.454,0,4,518158,6,1,1,West,0.714,0
57,980389,0.522,0.253,1,2,255183,10,1,0,South,0.507,0
33,944978,0.554,0.677,0,6,361301,2,1,0,North,0.68,0
46,497972,0.232,0.823,3,1,115452,12,0,1,West,0.915,1
54,361556,0.221,0.589,2,3,61492,9,1,1,South,0.61,0
50,919243,0.445,0.575,0,5,500011,11,1,0,South,0.549,0
36,735976,0.248,0.385,0,6,313977,5,0,1,West,0.858,0
40,682146,0.75,0.824,2,2,331362,4,0,1,South,0.726,1
44,441591,0.186,0.152,1,9,362330,21,1,0,South,0.688,0
23,706415,0.491,0.742,0,1,494906,8,0,1,North,0.773,1
56,328680,0.123,0.592,0,6,530291,17,1,0,North,0.718,1
25,758515,0.409,0.756,2,11,73759,13,0,0,East,0.577,1
43,944721,0.364,0.378,2,10,245305,9,0,1,Central,0.52,0
53,1007761,0.453,0.281,1,10,91160,2,1,0,North,0.962,0
24,777131,0.305,0.81,1,8,332975,15,0,0,Central,0.764,0
69,254494,0.599,0.24,1,3,219562,1,0,1,North,0.928,0
39,649332,0.639,0.853,0,7,235050,8,1,1,West,0.657,0
21,1134920,0.113,0.514,3,2,252589,23,1,1,West,0.879,0
53,382847,0.529,0.417,1,11,242144,4,0,0,North,0.575,0
48,585204,0.068,0.454,0,4,802169,5,1,1,South,0.457,0
52,953381,0.122,0.266,1,1,10000,25,0,1,South,0.764,0
57,754283,0.175,0.736,0,2,267158,9,0,1,Central,0.834,0
44,1220039,0.225,0.759,0,2,10000,14,0,1,South,0.851,0
61,416782,0.375,0.506,1,4,330647,3,0,1,East,0.757,0
39,352561,0.21,0.687,0,2,14559,13,1,0,South,0.592,0
47,906031,0.256,0.223,1,8,284838,5,1,0,East,0.752,0
28,301030,0.566,0.255,1,8,151529,12,0,0,East,0.749,0
51,550808,0.429,0.924,0,3,513170,25,0,1,South,0.683,0
33,583588,0.373,0.409,2,2,10000,16,1,1,West,0.626,0
55,858997,0.377,0.719,0,9,26711,27,0,0,South,0.524,0
60,753566,0.124,0.437,1,1,68756,28,0,0,West,0.724,0
63,714266,0.302,0.328,1,11,372591,12,0,1,East,0.73,0
66,499392,0.045,0.624,0,4,339011,8,0,0,Central,0.473,0
26,903751,0.029,0.18,1,1,237738,6,0,1,West,0.985,0
27,1606456,0.368,0.857,0,8,424814,18,1,1,West,0.479,0
66,772820,0.298,0.822,1,6,10000,20,0,1,South,0.592,0
39,624918,0.012,0.649,1,10,247904,23,0,1,South,0.731,0
22,275534,0.178,0.501,0,1,292887,6,1,0,Central,0.751,0
35,440629,0.452,0.236,1,5,332207,19,1,0,North,0.57,0
61,546572,0.618,0.306,0,7,309689,20,0,1,North,0.552,1
38,466349,0.445,0.261,0,4,346942,14,0,0,West,0.677,0
24,595980,0.418,0.422,0,1,386416,20,1,0,West,0.689,0
56,1044504,0.315,0.346,0,2,686247,14,1,1,Central,0.908,0
30,911791,0.384,0.592,0,6,439934,23,0,1,West,0.531,0
38,560291,0.062,0.682,1,6,10000,9,0,1,West,0.703,0
21,297930,0.425,0.198,1,5,464833,7,1,1,North,0.669,1
50,934341,0.236,0.482,1,7,267276,18,1,1,East,0.75,0
42,587736,0.512,0.639,1,11,182842,9,0,0,Central,0.652,0
63,168374,0.618,0.693,1,1,10000,15,1,0,Central,0.851,0
37,778107,0.385,0.649,1,2,238283,7,1,0,West,0.794,1
31,856421,0.664,0.092,1,6,336735,7,0,1,West,0.889,0
29,120000,0.415,0.501,0,2,447141,19,1,1,South,0.712,1
30,393861,0.084,0.708,1,5,76842,8,0,0,North,0.691,0
43,572386,0.457,0.687,1,1,213923,29,0,1,North,0.633,0
25,783627,0.277,0.217,2,1,198109,24,0,0,North,0.47,0
40,471063,0.58,0.301,0,2,183307,12,1,1,North,0.749,0
62,391964,0.066,0.968,0,2,10000,7,1,0,East,0.76,0
58,781792,0.051,0.656,1,7,84725,10,1,1,North,0.776,0
52,482919,0.166,0.418,0,7,236927,13,1,0,North,0.634,0
64,735513,0.089,0.343,1,11,422911,17,1,1,South,0.518,0
59,322121,0.536,0.181,0,10,250987,10,1,0,East,0.571,0
52,261916,0.517,0.473,2,7,58030,10,1,0,West,0.727,0
63,788817,0.185,0.643,2,11,245036,14,0,0,South,0.859,0
27,663129,0.523,0.56,0,8,49064,3,0,1,South,0.456,0
61,830613,0.085,0.517,1,11,446003,1,0,1,East,0.935,0
35,466851,0.642,0.461,1,7,596939,14,0,0,East,0.376,0
56,401223,0.47,0.405,0,10,316257,21,1,1,South,0.969,0
65,940179,0.598,0.467,1,2,432157,17,0,1,East,0.537,0
45,219260,0.293,0.627,1,11,154504,2,0,1,South,0.912,0
25,912865,0.053,0.085,0,11,343284,12,1,1,North,0.626,0
39,930126,0.317,0.425,1,1,284812,16,0,0,West,0.905,0
40,815022,0.209,0.413,0,11,490081,22,1,1,South,0.346,1
66,428048,0.314,0.394,0,5,171713,20,1,1,West,0.781,0
67,395869,0.457,0.732,2,2,273907,20,0,1,East,0.847,0
48,547486,0.639,0.728,3,9,69340,0,1,1,West,0.74,0
67,276240,0.17,0.68,2,3,417620,13,0,1,North,0.783,1
42,359576,0.554,0.791,0,8,161873,27,0,0,South,0.851,1
41,761183,0.117,0.334,1,7,224778,28,1,1,South,0.724,0
61,762337,0.293,0.539,1,8,109651,23,1,1,West,0.627,0
53,337606,0.413,0.47,0,11,249886,17,0,1,North,0.499,0
46,769030,0.028,0.863,0,8,430783,24,0,1,East,0.836,0
43,713575,0.782,0.492,0,7,358814,10,1,0,West,0.861,0
55,977471,0.554,0.763,1,3,542981,13,0,1,North,0.801,1
57,742284,0.288,0.724,2,5,156583,11,0,0,North,0.812,0
45,864645,0.389,0.466,2,2,289032,3,0,1,South,0.735,0
22,719269,0.469,0.3,0,5,517403,0,1,1,North,0.63,0
25,844982,0.188,0.869,1,1,100087,9,0,1,North,0.869,1
28,278220,0.065,0.545,0,5,528293,20,0,0,South,0.625,1
43,569563,0.523,0.145,0,1,593707,21,0,1,South,0.716,0
51,590254,0.466,0.713,1,11,68456,22,0,0,South,0.781,0
60,539062,0.187,0.313,1,3,776657,16,1,1,Central,0.906,0
32,710971,0.233,0.406,1,9,234536,6,1,0,South,0.261,0
59,758594,0.321,0.363,2,2,10000,25,0,0,East,0.83,0
53,698064,0.451,0.672,0,9,69854,23,0,1,South,0.632,0
23,555764,0.369,0.691,2,1,258185,6,0,0,North,0.775,0
38,416067,0.025,0.125,1,1,207363,20,1,0,South,0.416,0
35,874296,0.147,0.538,3,4,131820,6,1,0,South,0.587,0
64,687433,0.358,0.583,0,4,41548,1,1,0,Central,0.875,0
66,345346,0.332,0.613,0,9,10000,1,1,1,West,0.875,0
61,551578,0.215,0.455,0,9,620127,7,1,1,North,0.67,0
46,164175,0.232,0.591,0,6,360745,6,1,0,South,0.954,0
45,608842,0.027,0.403,0,2,490229,29,0,1,East,0.698,0
36,550405,0.876,0.863,0,9,102623,28,0,0,West,0.748,0
58,456383,0.455,0.265,0,3,211061,0,0,0,South,0.574,0
25,996150,0.385,0.386,0,8,87177,29,1,0,West,0.63,0
34,310961,0.479,0.402,1,10,190686,27,1,0,West,0.761,0
27,776598,0.417,0.144,1,3,503459,28,1,0,West,0.35,0
45,1146677,0.209,0.487,0,7,204025,24,0,1,South,0.714,0
35,869316,0.072,0.185,0,9,270352,3,1,0,North,0.765,0
30,592115,0.129,0.114,1,6,157063,21,1,1,North,0.7,0
39,316482,0.045,0.246,1,5,445599,22,1,0,South,0.915,0
63,259484,0.503,0.322,0,4,178090,16,1,0,South,0.627,0
48,497112,0.676,0.226,2,8,545396,3,0,0,North,0.663,0
61,428249,0.472,0.42,2,2,222018,7,1,1,East,0.639,0
65,420113,0.156,0.574,0,7,784618,15,0,0,North,0.654,0
65,518421,0.491,0.608,0,10,539584,4,0,1,South,0.675,0
38,574438,0.373,0.141,1,3,289524,29,0,1,South,0.615,0
63,721302,0.566,0.734,1,2,313672,1,1,1,East,0.868,0
65,290550,0.776,0.416,0,7,574146,16,1,1,West,0.908,0
68,429439,0.244,0.102,0,6,365170,16,0,0,South,0.871,0
38,560081,0.106,0.457,2,2,419973,13,1,1,West,0.806,0
32,551128,0.318,0.613,1,7,722823,26,0,1,South,0.553,0
49,1059105,0.279,0.805,1,1,341279,3,0,1,West,0.687,1
66,658061,0.21,0.808,0,6,10000,4,0,0,North,1.0,0
65,196602,0.276,0.204,0,1,334518,1,0,1,South,0.667,0
48,704545,0.442,0.247,2,9,534540,7,0,0,East,0.758,0
28,736415,0.059,0.319,1,11,362912,1,1,1,East,0.474,1
41,568717,0.293,0.542,0,1,68385,4,1,1,South,0.78,0
55,296650,0.447,0.324,0,8,282972,18,1,0,South,0.598,0
48,1039513,0.649,0.167,0,4,596784,18,1,1,East,0.659,0
37,332529,0.309,0.514,2,2,16274,22,1,0,North,0.285,0
37,765193,0.27,0.35,0,8,10000,22,0,0,South,0.691,0
23,650012,0.211,0.657,1,10,132568,22,0,1,North,0.834,0
35,750202,0.02,0.643,0,1,529299,25,1,1,South,0.84,0
53,1026714,0.087,0.556,0,2,10000,22,1,1,Central,0.64,0
32,740409,0.537,0.589,0,11,324176,7,0,1,South,0.815,0
69,460333,0.443,0.554,0,1,399255,29,1,1,East,0.843,0
25,876498,0.132,0.251,1,5,300349,21,0,1,East,0.584,0
49,442225,0.344,0.311,2,11,10000,3,0,1,South,0.844,0
45,640889,0.256,0.819,1,7,326148,13,1,0,North,0.649,0
61,276729,0.015,0.499,2,3,81999,27,0,1,South,0.501,0
64,341679,0.278,0.591,1,1,329141,29,0,0,East,0.595,1
47,612846,0.478,0.536,0,6,121849,29,1,0,East,0.732,0
51,692021,0.408,0.107,0,6,366362,21,0,1,East,0.473,0
55,174402,0.682,0.428,0,6,290058,17,0,1,East,0.39,0
46,724321,0.251,0.18,0,3,47283,3,0,1,South,0.758,1
30,395142,0.371,0.478,1,11,410496,17,1,1,South,0.752,1
42,919922,0.303,0.514,3,4,270637,9,0,1,West,0.658,0
32,512008,0.25,0.399,0,11,363602,8,0,1,West,0.713,0
43,319094,0.131,0.524,0,11,339184,20,0,1,East,0.797,0
51,618951,0.283,0.803,0,3,500364,7,1,1,North,0.442,0
31,370941,0.419,0.789,1,8,415063,20,1,1,West,0.296,0
33,917236,0.64,0.582,1,6,380837,12,0,0,East,0.82,0
61,600132,0.353,0.48,3,8,10000,11,1,0,East,0.754,0
39,562080,0.732,0.591,0,6,212430,8,0,0,East,0.777,0
30,747950,0.314,0.619,2,11,10000,8,1,0,South,0.573,1
55,348763,0.431,0.592,1,7,10000,23,1,1,East,0.727,0
56,277711,0.231,0.381,0,2,508834,7,1,0,South,0.857,0
61,702087,0.185,0.185,1,10,183098,19,0,0,East,0.729,0
58,325082,0.69,0.585,0,1,504109,9,1,1,South,0.62,0
69,324997,0.303,0.169,0,8,117821,20,0,0,South,0.731,0
49,809189,0.134,0.972,0,9,247378,2,0,1,South,0.899,0
35,731266,0.756,0.323,0,6,304676,27,0,0,East,0.722,1
63,286542,0.308,0.871,0,1,584343,10,0,1,South,0.528,0
33,445215,0.265,0.678,0,4,475620,5,0,1,South,0.955,1
35,374067,0.069,0.295,1,9,175992,4,1,0,West,0.652,0
61,1044079,0.478,0.698,0,10,177274,22,1,1,East,0.593,0
64,826502,0.583,0.403,0,6,313989,6,1,0,East,0.604,0
37,494788,0.524,0.357,0,6,754118,8,1,0,East,0.772,0
56,744048,0.403,0.405,0,3,293572,6,0,0,East,0.606,0
66,260953,0.271,0.434,0,6,114357,9,1,0,North,0.451,0
60,431838,0.352,0.292,0,8,124137,5,1,0,South,0.765,0
21,626215,0.247,0.666,1,11,242731,17,0,0,West,0.729,0
53,713057,0.346,0.598,0,6,343382,15,1,0,West,0.712,0
29,575635,0.434,0.033,1,1,98785,2,0,1,North,0.543,0
62,662003,0.39,0.128,0,3,469861,19,0,0,West,0.636,0
24,619584,0.462,0.507,1,6,149022,27,1,1,South,0.764,0
69,559105,0.111,0.079,1,9,539911,26,1,0,West,0.713,0
29,525963,0.058,0.898,2,7,332220,9,1,1,South,0.745,0
41,493433,0.568,0.496,1,4,213834,15,0,1,South,0.926,0
32,657984,0.677,0.199,1,11,10000,13,1,1,South,0.737,0
60,702703,0.404,0.59,0,3,209928,1,1,0,East,0.772,0
40,649589,0.3,0.07,0,1,284605,16,1,1,East,0.558,0
57,305350,0.401,0.246,1,8,293522,9,0,0,East,0.527,0
24,350268,0.477,0.647,2,1,401950,25,1,1,Central,0.799,0
43,699720,0.511,0.122,0,5,206737,15,1,0,South,0.627,0
65,967918,0.214,0.27,0,2,404592,10,0,1,East,0.435,0
66,638103,0.261,0.692,0,4,102903,21,0,1,South,0.771,0
31,497082,0.314,0.65,0,4,485992,5,1,1,East,0.853,0
40,656085,0.68,0.205,0,7,488810,6,1,1,North,0.539,0
41,315794,0.591,0.651,2,11,352554,17,1,0,Central,0.44,0
48,927235,0.354,0.502,1,8,441033,22,1,0,West,0.913,0
47,646648,0.264,0.287,1,2,228169,24,0,0,Central,0.894,0
26,432635,0.136,0.384,0,2,253024,22,0,0,West,0.852,0
58,558301,0.546,0.393,1,4,241060,20,1,1,West,0.575,0
32,468240,0.067,0.527,0,10,548827,22,0,1,North,0.655,0
36,927917,0.762,0.468,0,5,329051,23,0,1,South,0.76,0
62,549439,0.421,0.729,0,5,136004,19,0,1,North,0.833,0
54,638841,0.559,0.711,1,3,277378,15,0,0,Central,0.68,0
40,743431,0.594,0.27,0,3,194147,6,0,1,East,1.0,0
65,414808,0.693,0.603,1,6,324959,22,0,1,North,0.79,0
40,648427,0.27,0.849,0,2,256367,17,0,1,East,0.719,0
48,668608,0.312,0.513,1,6,18586,5,0,1,East,0.677,0
33,211480,0.566,0.535,2,10,74857,8,1,1,Central,0.735,1
29,663174,0.427,0.883,0,2,215086,29,1,1,East,0.758,0
45,588559,0.406,0.288,0,1,565370,27,1,1,West,0.532,1
48,632491,0.111,0.626,0,2,10000,2,0,1,West,0.52,0
60,608907,0.365,0.447,1,8,369530,1,0,1,West,0.589,0
40,664792,0.057,0.399,1,1,611637,25,0,1,North,0.652,0
64,934335,0.07,0.679,0,1,493075,20,0,1,South,0.725,0
50,305123,0.525,0.284,0,1,294948,15,1,1,West,0.633,0
24,514461,0.354,0.484,0,10,254560,26,1,0,West,0.696,0
57,766654,0.408,0.388,1,1,428203,14,1,1,North,0.486,0
49,720231,0.424,0.455,2,11,601624,10,0,1,North,0.881,1
40,714851,0.669,0.738,0,7,443621,5,0,1,West,0.493,0
43,1288394,0.296,0.704,1,3,337142,7,0,0,South,0.746,0
35,753533,0.205,0.457,2,10,542045,8,1,0,East,0.547,0
51,882734,0.55,0.629,2,1,335652,3,0,0,Central,0.76,0
48,523231,0.112,0.453,1,3,318437,12,1,1,West,0.934,0
42,351771,0.44,0.419,0,1,426982,15,0,1,North,0.823,0
34,521420,0.235,0.351,0,4,172375,21,1,1,Central,0.567,0
40,777990,0.188,0.235,0,11,898157,5,0,1,South,0.735,0
45,701706,0.389,0.133,2,7,331589,29,1,1,West,0.646,0
44,700812,0.282,0.586,0,8,263039,17,1,1,North,0.502,0
36,546413,0.144,0.378,2,3,468842,5,1,1,South,0.849,0
49,506549,0.159,0.877,2,11,519273,17,0,0,North,1.0,0
32,555035,0.318,0.761,1,11,163054,15,1,1,East,0.894,0
45,781118,0.811,0.205,0,6,10000,3,0,1,East,0.517,0
26,810181,0.228,0.437,0,6,233824,15,1,1,West,1.0,1
44,348439,0.346,0.306,0,9,356935,20,1,1,South,0.607,0
59,790585,0.377,0.674,1,5,151675,0,1,0,Central,0.638,0
61,437319,0.194,0.847,2,11,294932,27,1,0,North,0.588,1
55,717230,0.55,0.563,1,4,274362,28,0,0,South,0.724,0
57,552008,0.308,0.887,0,3,10000,27,1,0,North,0.392,0
24,991447,0.326,0.71,0,3,432239,29,1,0,South,0.554,0
37,495481,0.522,0.459,2,1,479652,4,0,1,Central,0.876,1
53,644652,0.318,0.539,0,10,339361,5,0,0,South,1.0,0
60,751648,0.729,0.28,1,4,377601,24,0,0,South,0.368,0
49,381510,0.398,0.309,0,6,169345,3,1,1,South,0.858,0
62,581785,0.469,0.714,0,7,276102,22,1,0,West,0.519,0
34,533353,0.81,0.502,0,2,434558,3,1,0,East,0.631,0
28,471546,0.762,0.646,0,8,26640,28,1,1,South,0.51,0
25,490069,0.043,0.742,1,2,95596,16,0,0,South,0.85,0
49,878003,0.365,0.43,2,11,14832,7,0,0,East,0.786,0
53,450362,0.398,0.298,3,6,636825,6,1,1,Central,0.718,0
34,741601,0.016,0.278,1,9,244567,17,1,1,South,0.816,0
59,678648,0.094,0.589,0,7,587367,5,0,0,South,0.794,0
57,250754,0.124,0.194,0,1,285178,16,1,1,South,0.53,0
38,729792,0.108,0.221,1,9,658760,22,0,1,North,0.75,0
32,246621,0.371,0.361,0,11,546473,24,1,0,East,0.605,0
57,757022,0.321,0.525,3,6,163094,29,0,0,North,0.586,0
53,473202,0.475,0.484,1,10,322685,2,0,0,South,0.776,1
29,602091,0.33,0.12,0,4,99223,25,0,0,North,0.9,0
33,276430,0.205,0.321,0,3,432401,15,0,1,North,0.689,0
44,630595,0.438,0.616,0,9,515547,24,1,1,South,0.948,0
46,831737,0.367,0.719,1,10,675921,13,0,1,West,0.651,0
29,398258,0.283,0.635,0,4,575555,14,0,1,East,0.446,0
67,448208,0.562,0.205,3,3,386548,29,0,1,West,0.498,0
40,713655,0.244,0.567,1,3,370749,13,0,0,South,0.464,0
39,719904,0.278,0.679,2,6,250717,24,0,1,North,0.762,0
23,120000,0.324,0.172,0,8,664735,24,0,0,North,0.99,0
63,1103851,0.301,0.727,1,9,127188,28,0,1,South,0.876,0
32,732138,0.51,0.067,1,2,92425,4,1,0,East,0.837,0
69,774229,0.214,0.73,2,2,80539,20,1,0,South,0.946,0
45,564114,0.567,0.248,2,8,514927,20,0,0,West,0.803,0
63,136161,0.302,0.367,1,8,492592,7,1,0,East,0.872,0
29,768680,0.63,0.256,0,5,388962,15,0,1,South,0.716,0
29,458702,0.095,0.425,1,6,362606,19,1,0,West,0.568,0
60,735982,0.516,0.33,3,2,63383,9,1,1,South,0.514,0
61,545299,0.508,0.81,2,6,354281,25,1,0,North,0.642,0
47,659509,0.259,0.302,3,4,546630,18,1,0,West,0.44,0
22,406250,0.1,0.19,1,7,83604,8,0,0,East,0.648,0
67,816097,0.283,0.392,0,11,55885,23,0,1,East,0.652,0
40,302905,0.485,0.422,0,1,362296,17,1,1,North,0.833,1
66,1161392,0.262,0.301,0,11,453242,28,1,0,East,0.678,0
63,1159487,0.149,0.484,0,2,463150,3,0,0,South,0.891,0
62,1008174,0.326,0.485,2,2,542095,18,0,1,Central,0.632,1
54,918869,0.546,0.111,5,2,332091,4,1,0,South,0.549,0
53,578862,0.07,0.9,1,1,10000,24,0,0,West,0.971,0
47,891636,0.197,0.879,0,2,403228,11,1,1,East,0.875,0
22,575955,0.371,0.834,0,9,537704,10,0,0,West,0.722,0
40,211620,0.158,0.378,0,5,175663,15,0,1,South,0.612,0
56,975800,0.338,0.16,1,5,272566,5,0,0,East,1.0,1
60,882206,0.875,0.725,1,7,10000,12,1,0,South,0.706,0
48,592165,0.941,0.471,0,3,244006,17,0,0,Central,0.833,1
55,293703,0.453,0.526,1,2,619551,1,0,1,North,0.927,0
22,453449,0.323,0.752,1,4,211112,19,1,1,South,0.769,1
43,144713,0.645,0.329,0,9,88781,24,1,0,East,0.528,0
45,836270,0.33,0.765,1,2,692017,23,1,1,North,0.674,0
64,199172,0.373,0.561,0,10,422998,8,1,0,West,0.626,0
36,671707,0.027,0.814,1,1,395210,21,0,1,West,0.698,0
32,389076,0.617,0.504,1,2,331173,27,0,1,South,0.751,0
38,243324,0.196,0.564,0,4,165135,9,1,0,Central,0.643,0
29,659588,0.634,0.739,1,2,247310,7,0,1,East,0.647,0
48,516550,0.163,0.755,1,5,632273,29,0,1,East,0.724,0
52,809547,0.247,0.369,0,5,162683,19,1,1,South,0.475,0
60,283098,0.183,0.866,0,6,573068,2,0,0,East,0.651,0
68,410671,0.145,0.243,2,8,369818,13,0,1,South,0.743,0
24,120000,0.313,0.454,1,3,370883,27,1,1,North,0.728,0
33,120000,0.615,0.303,0,1,10000,0,0,1,West,0.587,0
35,1049548,0.064,0.564,1,1,385024,25,1,1,Central,0.625,1
33,1120899,0.288,0.672,1,4,287094,18,0,1,North,0.474,0
61,623181,0.426,0.867,1,9,10000,18,1,1,East,0.584,0
27,394042,0.3,0.521,0,11,308344,0,1,1,South,0.42,0
22,525387,0.316,0.619,1,9,214876,22,1,1,South,0.664,0
63,818393,0.452,0.221,1,6,352984,1,0,0,South,0.768,0
68,471402,0.177,0.758,1,6,129229,10,1,0,North,0.59,0
32,659408,0.087,0.287,1,2,96975,19,1,0,Central,0.36,0
37,596810,0.569,0.596,2,4,318991,28,1,1,East,0.829,0
45,457796,0.501,0.064,1,7,220935,14,1,1,East,0.731,0
46,468451,0.065,0.769,0,1,232503,20,1,1,East,0.569,0
69,673330,0.136,0.061,2,4,55911,26,1,0,North,0.562,0
40,355777,0.306,0.435,0,8,288529,26,1,0,South,0.834,0
21,712932,0.339,0.718,0,10,428207,13,1,1,Central,0.765,0
41,482105,0.083,0.583,1,10,354905,25,0,1,East,0.806,0
48,631841,0.603,0.257,0,11,226284,29,1,1,South,0.473,0
46,945990,0.12,0.827,1,8,10000,12,1,1,South,0.781,0
46,557951,0.076,0.415,1,3,129615,0,0,1,South,0.542,1
66,829951,0.197,0.267,2,3,151145,4,0,1,West,0.487,0
60,151991,0.265,0.813,2,11,467788,27,1,0,East,0.695,1
33,482409,0.5,0.405,1,8,460514,21,1,1,South,0.772,0
38,606922,0.51,0.327,0,9,362268,6,0,1,West,0.705,1
53,1080832,0.553,0.853,0,6,230663,21,0,0,North,0.712,0
41,120000,0.32,0.217,1,2,560674,5,0,1,West,0.525,0
41,575947,0.344,0.072,2,7,425796,26,1,0,East,0.404,0
29,964172,0.352,0.362,2,10,10000,14,0,1,West,0.767,0
33,403744,0.289,0.764,0,3,616404,25,1,1,West,0.736,0
57,546790,0.179,0.611,2,2,267506,19,1,0,South,0.626,0
62,682934,0.034,0.758,0,5,488100,6,0,1,North,0.632,0
59,646127,0.661,0.958,0,1,394111,18,0,1,West,0.714,0
36,991442,0.148,0.608,1,2,41964,20,1,0,West,0.637,0
27,712118,0.357,0.548,0,9,206525,10,0,1,North,0.805,0
28,931943,0.313,0.307,2,10,10000,16,0,0,East,0.812,0
40,509997,0.316,0.62,0,4,145197,18,1,0,South,0.687,0
46,414868,0.234,0.862,0,1,328373,1,0,1,West,0.666,0
64,543569,0.386,0.951,0,11,313683,13,0,1,West,0.74,0
65,310224,0.652,0.701,3,11,166006,22,1,1,East,0.268,0
21,720877,0.421,0.575,0,5,249403,6,0,0,Central,0.69,0
55,503530,0.46,0.536,1,11,322026,4,1,0,North,0.459,0
35,432052,0.095,0.419,1,7,434288,1,1,1,South,0.763,0
30,724664,0.715,0.456,1,8,174714,20,1,1,South,0.835,0
48,314071,0.404,0.795,0,9,269898,19,0,0,South,0.318,0
22,792625,0.513,0.107,3,3,49207,0,0,0,South,0.801,0
37,480415,0.29,0.305,1,10,56287,17,1,0,North,0.684,0
48,889774,0.955,0.599,1,2,526021,11,0,0,East,0.774,0
34,501815,0.425,0.298,1,2,605821,15,1,0,South,0.849,0
50,757977,0.183,0.311,0,2,341088,19,1,1,East,0.733,0
43,644890,0.119,0.591,1,3,234941,13,0,0,South,0.721,0
60,785975,0.053,0.495,0,9,205810,11,0,1,North,0.526,0
29,627486,0.47,0.39,0,10,544132,15,0,1,East,0.569,0
23,184150,0.248,0.386,0,2,10000,28,1,1,East,1.0,0
46,852198,0.525,0.502,0,4,754776,3,0,0,West,0.849,0
33,578079,0.597,0.545,0,3,316166,10,1,0,South,0.769,0
55,797379,0.256,0.551,3,8,10000,20,1,0,West,0.556,0
25,772561,0.096,0.447,0,10,792111,14,0,0,West,0.753,0
49,406675,0.728,0.53,0,1,10000,25,1,1,East,0.635,0
69,371301,0.271,0.601,0,4,10000,8,1,0,North,1.0,0
25,763838,0.556,0.403,0,8,120738,3,1,1,South,0.908,0
35,524187,0.205,0.437,0,10,268461,6,1,0,South,0.575,0
62,834107,0.107,0.962,1,3,540282,23,1,0,South,0.59,1
47,555449,0.407,0.818,0,6,231031,18,1,1,South,0.666,0
29,855852,0.324,0.743,0,9,138893,12,0,0,West,0.894,1
31,705826,0.402,0.491,0,10,238372,6,0,1,South,0.865,0
58,671993,0.173,0.376,0,9,237289,23,0,0,South,0.373,0
63,506497,0.202,0.47,2,9,587810,9,0,1,West,0.763,0
38,658106,0.744,0.021,0,7,511028,15,1,0,South,0.874,0
44,898213,0.703,0.233,0,1,179225,24,1,0,South,0.668,0
59,586446,0.299,0.135,1,2,231099,6,0,1,North,0.783,0
29,732793,0.077,0.594,2,9,10000,11,0,0,West,0.985,0
31,611590,0.201,0.908,2,3,426365,12,1,1,North,0.909,0
58,631151,0.286,0.544,0,8,289675,2,1,1,East,0.773,0
30,1030852,0.554,0.93,3,1,377554,3,0,0,West,0.751,1
58,900432,0.284,0.88,0,7,426377,7,0,1,North,0.695,1
45,619850,0.364,0.229,1,4,611232,0,1,1,South,0.784,0
69,653613,0.234,0.599,0,7,222068,12,0,0,Central,0.671,1
22,424532,0.167,0.764,0,5,310812,0,1,1,South,0.858,0
67,556757,0.593,0.424,1,9,613280,18,1,0,East,0.546,1
32,677349,0.958,0.424,1,6,265282,28,1,1,West,0.608,0
22,812653,0.685,0.691,1,9,281940,15,0,0,West,0.64,0
56,787305,0.324,0.078,2,11,827906,29,0,1,South,0.885,1
47,322685,0.449,0.655,2,5,290988,15,0,0,West,0.82,0
62,844245,0.088,0.3,1,8,647057,1,0,1,South,0.746,0
26,577806,0.251,0.477,0,6,188267,12,1,0,West,0.753,0
24,353252,0.188,0.409,0,5,209178,5,0,0,West,0.401,0
48,934096,0.415,0.629,0,8,10000,14,1,0,East,0.798,1
64,965819,0.24,0.571,3,10,422333,14,1,0,East,0.534,0
40,665936,0.322,0.663,0,4,443431,21,1,0,East,0.598,0
60,777198,0.318,0.209,1,5,317879,19,0,1,North,1.0,0
65,791862,0.072,0.247,2,5,391717,5,0,0,South,0.772,0
63,948943,0.282,0.311,1,4,475012,5,1,1,North,0.718,0
45,782017,0.132,0.199,0,3,10000,4,1,1,North,0.663,0
55,268077,0.287,0.553,0,1,314019,6,1,0,South,0.884,0
46,1102451,0.508,0.778,0,4,631761,29,0,0,South,0.533,1
54,866414,0.238,0.036,3,9,243429,15,0,0,South,0.612,0
48,472618,0.384,0.511,0,11,24820,6,0,0,East,0.869,0
46,342593,0.222,0.217,1,3,516346,1,1,0,South,0.696,0
42,726203,0.077,0.535,0,5,329686,15,1,1,East,0.755,0
52,530434,0.291,0.352,1,3,294552,16,1,1,East,0.605,0
